CustomerID,Gender,Age,SeniorCitizen,Dependents,Region,Tenure_Months,Contract,InternetService,TechSupport,PaymentMethod,NumProducts,MonthlyCharges,TotalCharges,JoinDate,Churn,ChurnReason,CohortMonth
CUST0780,Female,26,0,No,West,11,One Year,DSL,No,Bank Transfer,3,73.68,859.31,2022-04-15,0,NA,2022-04
CUST0781,Female,62,0,No,East,3,Month-to-Month,Fiber Optic,No,Bank Transfer,1,52.94,147.71,2023-12-15,1,Financial Constraints,2023-12
CUST0782,Female,45,0,No,North,33,One Year,Fiber Optic,Yes,Electronic Check,2,92.64,3011.86,2022-11-05,0,NA,2022-11
CUST0783,Female,65,0,No,North,6,One Year,Fiber Optic,No,Electronic Check,3,67.1,432.72,2023-12-02,1,Switched to Competitor,2023-12
CUST0784,Male,50,0,Yes,South,50,Month-to-Month,Fiber Optic,No,Electronic Check,1,30.51,1535.94,2023-09-07,0,NA,2023-09
CUST0785,Male,20,0,No,North,10,Two Year,No Internet,No,Mailed Check,2,31.62,286.05,2022-05-04,0,NA,2022-05
CUST0786,Female,68,0,No,South,5,Two Year,Fiber Optic,No,Electronic Check,1,68.32,341.08,2023-08-03,0,NA,2023-08
CUST0787,Male,25,0,Yes,West,23,Month-to-Month,No Internet,No,Bank Transfer,3,104.29,2422.9,2022-02-12,0,NA,2022-02
CUST0788,Female,67,0,No,West,10,Two Year,No Internet,No,Credit Card,1,47.75,504.54,2022-12-22,0,NA,2022-12
CUST0789,Male,23,0,No,West,44,Month-to-Month,DSL,Yes,Credit Card,3,98.26,4323.4,2023-06-30,1,Lack of Features,2023-06
CUST0790,Male,69,0,Yes,South,2,Month-to-Month,Fiber Optic,Yes,Credit Card,2,88.77,158.06,2023-03-15,1,Better Price Elsewhere,2023-03
CUST0791,Female,23,1,Yes,East,13,Month-to-Month,Fiber Optic,Yes,Bank Transfer,1,42.3,597.27,2023-11-09,0,NA,2023-11
CUST0792,Female,46,0,No,East,40,Two Year,No Internet,Yes,Bank Transfer,2,23.27,947.14,2023-01-15,0,NA,2023-01
CUST0793,Male,54,1,No,West,2,One Year,Fiber Optic,No,Electronic Check,1,29.17,49.16,2022-03-12,0,NA,2022-03
CUST0794,Female,29,1,No,South,65,Month-to-Month,Fiber Optic,No,Bank Transfer,2,85.56,5539.45,2023-06-03,0,NA,2023-06
CUST0795,Male,26,0,No,South,63,Month-to-Month,DSL,Yes,Mailed Check,2,37.97,2415.22,2023-10-26,0,NA,2023-10
CUST0796,Female,58,1,No,West,17,One Year,No Internet,Yes,Mailed Check,1,53.41,882.19,2022-12-16,0,NA,2022-12
CUST0797,Female,66,0,No,North,9,Month-to-Month,No Internet,Yes,Bank Transfer,4,65.15,553.52,2022-01-13,0,NA,2022-01
CUST0798,Female,36,0,No,West,15,Two Year,Fiber Optic,No,Electronic Check,1,85.29,1282.33,2023-03-07,0,NA,2023-03
CUST0799,Female,34,0,No,South,24,Two Year,DSL,No,Electronic Check,3,30.19,703.56,2023-05-17,0,NA,2023-05
CUST0800,Female,65,0,Yes,North,38,One Year,Fiber Optic,No,Credit Card,2,56.57,2162.55,2022-04-19,1,Financial Constraints,2022-04
CUST0801,Female,61,0,No,East,35,Two Year,Fiber Optic,No,Electronic Check,2,63.66,2189.89,2023-03-20,1,Switched to Competitor,2023-03
CUST0802,Female,49,0,No,North,49,Month-to-Month,No Internet,Yes,Mailed Check,2,68.67,3380.32,2023-01-06,0,NA,2023-01
CUST0803,Male,52,0,Yes,East,69,Two Year,Fiber Optic,Yes,Credit Card,3,93.65,6440.18,2023-10-13,0,NA,2023-10
CUST0804,Female,31,0,No,South,62,One Year,Fiber Optic,Yes,Bank Transfer,3,35.45,2147.92,2023-04-16,0,NA,2023-04
CUST0805,Male,66,0,No,West,60,One Year,Fiber Optic,Yes,Mailed Check,3,92.7,5524.69,2023-12-26,0,NA,2023-12
CUST0806,Female,33,1,No,West,50,Month-to-Month,No Internet,No,Electronic Check,1,82.36,4161.36,2022-06-06,1,Better Price Elsewhere,2022-06
CUST0807,Male,38,0,No,West,9,Two Year,No Internet,No,Mailed Check,3,70.03,667.01,2023-03-22,0,NA,2023-03
CUST0808,Female,29,0,No,West,34,Month-to-Month,DSL,No,Credit Card,1,82.96,2794.0,2022-06-30,0,NA,2022-06
CUST0809,Female,41,0,No,West,35,Month-to-Month,DSL,No,Mailed Check,1,57.08,2025.64,2023-06-19,0,NA,2023-06
CUST0810,Male,51,0,Yes,South,1,Month-to-Month,Fiber Optic,Yes,Mailed Check,2,32.46,43.32,2023-10-29,1,Financial Constraints,2023-10
CUST0811,Female,25,0,No,South,40,One Year,DSL,Yes,Electronic Check,2,79.92,3243.89,2022-10-04,0,NA,2022-10
CUST0812,Female,61,0,No,West,64,One Year,Fiber Optic,No,Electronic Check,2,67.22,4289.44,2023-09-23,0,NA,2023-09
CUST0813,Female,38,0,No,North,22,One Year,Fiber Optic,No,Credit Card,3,77.54,1724.03,2023-07-06,0,NA,2023-07
CUST0814,Female,65,0,Yes,West,60,Two Year,DSL,Yes,Mailed Check,2,50.42,2981.55,2023-05-11,0,NA,2023-05
CUST0815,Female,25,1,No,East,64,Month-to-Month,No Internet,No,Bank Transfer,2,101.62,6493.3,2023-04-22,1,Lack of Features,2023-04
CUST0816,Male,45,0,No,East,72,One Year,Fiber Optic,No,Electronic Check,1,72.86,5292.3,2023-03-23,0,NA,2023-03
CUST0817,Female,33,0,No,East,11,Month-to-Month,Fiber Optic,No,Bank Transfer,3,27.69,308.49,2023-08-30,1,Better Price Elsewhere,2023-08
CUST0818,Male,27,0,No,East,14,Two Year,Fiber Optic,No,Credit Card,2,60.48,825.51,2022-10-02,1,Financial Constraints,2022-10
CUST0819,Male,69,0,No,West,60,Two Year,Fiber Optic,No,Bank Transfer,2,88.07,5246.23,2022-11-27,0,NA,2022-11
CUST0820,Male,32,0,No,East,30,One Year,No Internet,No,Electronic Check,3,91.47,2764.45,2022-09-09,1,Switched to Competitor,2022-09
CUST0821,Male,21,0,Yes,North,35,One Year,DSL,No,Bank Transfer,2,64.51,2272.34,2022-03-30,0,NA,2022-03
CUST0822,Male,43,0,No,West,37,Month-to-Month,DSL,No,Bank Transfer,2,100.53,3707.0,2022-10-13,0,NA,2022-10
CUST0823,Male,32,0,Yes,East,5,Month-to-Month,DSL,Yes,Mailed Check,2,44.09,265.54,2023-04-07,0,NA,2023-04
CUST0824,Male,53,0,No,West,26,Two Year,Fiber Optic,No,Credit Card,2,56.95,1432.92,2022-09-07,0,NA,2022-09
CUST0825,Male,49,0,No,West,62,Month-to-Month,DSL,Yes,Bank Transfer,3,100.87,6234.31,2023-04-21,0,NA,2023-04
CUST0826,Female,60,0,No,West,4,Month-to-Month,Fiber Optic,Yes,Credit Card,1,100.66,444.75,2023-08-07,1,Financial Constraints,2023-08
CUST0827,Male,55,0,No,South,42,Month-to-Month,DSL,No,Bank Transfer,1,81.71,3413.91,2023-09-17,0,NA,2023-09
CUST0828,Female,21,0,No,East,18,Two Year,No Internet,No,Electronic Check,1,97.31,1726.81,2023-11-16,1,Financial Constraints,2023-11
CUST0829,Male,58,0,Yes,South,40,Month-to-Month,DSL,Yes,Electronic Check,2,27.99,1123.02,2023-01-24,0,NA,2023-01
CUST0830,Male,26,0,No,North,72,Month-to-Month,Fiber Optic,Yes,Electronic Check,3,97.85,7077.58,2022-12-11,0,NA,2022-12
CUST0831,Female,52,0,No,North,39,One Year,No Internet,Yes,Credit Card,2,48.86,1865.85,2022-01-30,0,NA,2022-01
CUST0832,Male,45,0,No,South,14,Two Year,Fiber Optic,No,Bank Transfer,1,36.05,549.0,2023-05-22,0,NA,2023-05
CUST0833,Female,54,0,No,East,32,Month-to-Month,Fiber Optic,Yes,Bank Transfer,3,41.54,1358.79,2022-11-29,0,NA,2022-11
CUST0834,Male,64,0,No,West,51,Month-to-Month,Fiber Optic,Yes,Electronic Check,3,57.62,2906.75,2022-07-06,0,NA,2022-07
CUST0835,Female,26,1,No,North,38,Month-to-Month,Fiber Optic,No,Electronic Check,3,42.61,1640.38,2023-05-15,0,NA,2023-05
CUST0836,Female,19,0,Yes,North,23,Month-to-Month,DSL,Yes,Bank Transfer,2,48.85,1112.05,2022-08-06,0,NA,2022-08
CUST0837,Male,20,0,No,North,63,Month-to-Month,DSL,No,Mailed Check,3,32.15,2015.68,2022-12-30,0,NA,2022-12
CUST0838,Male,61,0,No,East,15,One Year,No Internet,No,Electronic Check,1,46.66,728.23,2022-09-22,0,NA,2022-09
CUST0839,Male,65,0,Yes,South,25,One Year,DSL,Yes,Bank Transfer,1,71.51,1834.03,2022-12-15,0,NA,2022-12
CUST0840,Male,22,0,No,South,17,One Year,DSL,No,Electronic Check,1,59.77,978.76,2022-10-14,0,NA,2022-10
CUST0841,Female,27,0,No,East,66,Month-to-Month,Fiber Optic,No,Electronic Check,3,51.2,3371.26,2023-09-03,0,NA,2023-09
CUST0842,Female,45,0,No,North,53,Two Year,Fiber Optic,No,Mailed Check,1,87.18,4618.63,2023-12-20,1,Poor Customer Service,2023-12
CUST0843,Female,32,0,No,East,51,Month-to-Month,DSL,No,Electronic Check,2,100.42,5109.05,2022-10-10,1,Poor Customer Service,2022-10
CUST0844,Female,31,0,No,East,39,Two Year,Fiber Optic,Yes,Credit Card,2,88.11,3422.61,2023-07-24,0,NA,2023-07
CUST0845,Female,63,0,Yes,South,51,One Year,No Internet,No,Electronic Check,2,49.88,2499.11,2022-01-11,0,NA,2022-01
CUST0846,Female,40,0,Yes,East,70,Month-to-Month,Fiber Optic,No,Electronic Check,3,87.0,6108.55,2023-06-14,0,NA,2023-06
CUST0847,Female,30,0,No,East,6,One Year,Fiber Optic,Yes,Electronic Check,1,33.68,195.7,2022-07-15,0,NA,2022-07
CUST0848,Male,33,0,Yes,North,67,Month-to-Month,DSL,Yes,Bank Transfer,2,31.73,2095.39,2022-03-29,0,NA,2022-03
CUST0849,Male,47,0,No,West,7,One Year,Fiber Optic,Yes,Mailed Check,3,51.11,389.37,2022-09-05,0,NA,2022-09
CUST0850,Male,57,0,No,North,51,Month-to-Month,Fiber Optic,Yes,Mailed Check,1,92.69,4757.45,2023-02-21,1,Moved Away,2023-02
CUST0851,Male,25,0,No,South,72,Month-to-Month,DSL,No,Electronic Check,3,42.17,3034.88,2023-05-16,0,NA,2023-05
CUST0852,Male,34,0,No,West,42,Two Year,Fiber Optic,Yes,Electronic Check,3,25.69,1058.83,2023-07-23,0,NA,2023-07
CUST0853,Male,47,0,No,North,64,Month-to-Month,DSL,Yes,Mailed Check,4,31.85,2052.21,2022-09-04,0,NA,2022-09
CUST0854,Male,34,0,No,East,15,Two Year,Fiber Optic,No,Credit Card,3,97.29,1438.17,2023-12-09,1,Poor Customer Service,2023-12
CUST0855,Male,52,1,No,East,29,Month-to-Month,Fiber Optic,Yes,Credit Card,2,77.04,2207.76,2023-05-03,0,NA,2023-05
CUST0856,Female,18,0,No,West,33,One Year,Fiber Optic,No,Electronic Check,2,42.79,1435.12,2023-10-24,0,NA,2023-10
CUST0857,Male,66,0,No,West,27,One Year,No Internet,No,Mailed Check,1,69.98,1843.49,2023-12-30,0,NA,2023-12
CUST0858,Male,41,0,Yes,East,36,One Year,Fiber Optic,Yes,Credit Card,1,67.48,2388.76,2023-05-18,0,NA,2023-05
CUST0859,Male,65,0,No,South,29,Month-to-Month,DSL,No,Mailed Check,1,78.99,2241.39,2023-04-04,1,Lack of Features,2023-04
CUST0860,Female,66,0,No,North,38,Month-to-Month,Fiber Optic,No,Credit Card,2,40.99,1522.91,2022-01-18,0,NA,2022-01
CUST0861,Male,42,0,No,East,57,Month-to-Month,DSL,Yes,Electronic Check,3,97.8,5531.5,2022-04-06,0,NA,2022-04
CUST0862,Female,19,0,No,North,27,Month-to-Month,Fiber Optic,Yes,Credit Card,2,47.84,1341.26,2022-10-29,1,Lack of Features,2022-10
CUST0863,Female,42,0,No,North,55,One Year,DSL,No,Bank Transfer,2,82.47,4514.73,2022-08-15,0,NA,2022-08
CUST0864,Male,31,0,No,North,33,Two Year,DSL,No,Credit Card,2,21.45,672.78,2023-02-19,0,NA,2023-02
CUST0865,Female,56,0,Yes,North,68,Two Year,No Internet,No,Bank Transfer,2,53.54,3614.82,2023-12-10,1,Better Price Elsewhere,2023-12
CUST0866,Male,68,0,No,South,66,One Year,Fiber Optic,Yes,Mailed Check,4,51.65,3452.51,2022-09-07,0,NA,2022-09
CUST0867,Male,50,0,Yes,South,10,One Year,Fiber Optic,No,Credit Card,1,68.91,691.12,2022-11-10,0,NA,2022-11
CUST0868,Male,34,0,No,South,5,One Year,Fiber Optic,No,Electronic Check,2,26.55,119.23,2023-11-11,1,Better Price Elsewhere,2023-11
CUST0869,Female,48,1,No,East,38,Month-to-Month,No Internet,No,Electronic Check,2,91.11,3499.52,2023-08-19,1,Financial Constraints,2023-08
CUST0870,Male,27,0,Yes,East,13,Two Year,DSL,No,Bank Transfer,1,39.6,504.3,2023-01-13,0,NA,2023-01
CUST0871,Male,23,0,Yes,East,31,One Year,DSL,No,Bank Transfer,2,80.93,2492.33,2023-04-30,0,NA,2023-04
CUST0872,Male,56,1,No,South,47,One Year,Fiber Optic,No,Credit Card,3,92.29,4308.36,2023-07-21,0,NA,2023-07
CUST0873,Female,42,0,Yes,North,52,Month-to-Month,Fiber Optic,No,Electronic Check,1,70.57,3657.42,2023-06-28,0,NA,2023-06
CUST0874,Female,55,0,Yes,South,56,Month-to-Month,Fiber Optic,No,Credit Card,1,86.68,4835.75,2022-12-19,0,NA,2022-12
CUST0875,Female,54,0,No,East,15,Month-to-Month,No Internet,Yes,Bank Transfer,1,79.57,1211.28,2023-03-12,0,NA,2023-03
CUST0876,Female,47,0,No,West,29,Two Year,DSL,No,Electronic Check,3,52.0,1486.96,2023-07-18,0,NA,2023-07
CUST0877,Male,51,0,No,East,8,One Year,No Internet,No,Mailed Check,3,92.8,750.12,2022-12-05,0,NA,2022-12
CUST0878,Male,35,0,No,North,5,Month-to-Month,Fiber Optic,Yes,Electronic Check,2,46.52,189.19,2022-12-27,0,NA,2022-12
CUST0879,Female,41,0,Yes,South,29,Two Year,DSL,No,Electronic Check,2,71.41,2040.02,2023-12-21,0,NA,2023-12
CUST0880,Male,66,0,No,West,47,Month-to-Month,DSL,Yes,Credit Card,3,87.09,4083.97,2023-04-10,0,NA,2023-04
CUST0881,Female,44,0,No,West,68,Month-to-Month,Fiber Optic,No,Bank Transfer,3,54.11,3723.17,2022-10-05,0,NA,2022-10
CUST0882,Male,44,0,No,North,45,Month-to-Month,No Internet,No,Bank Transfer,3,47.25,2113.98,2022-11-10,0,NA,2022-11
CUST0883,Male,56,0,No,South,2,One Year,No Internet,Yes,Credit Card,3,61.34,139.09,2022-09-15,0,NA,2022-09
CUST0884,Female,38,0,No,West,27,Two Year,No Internet,No,Mailed Check,2,93.62,2503.25,2022-08-25,1,Switched to Competitor,2022-08
CUST0885,Female,36,0,No,East,36,Month-to-Month,DSL,Yes,Credit Card,2,103.69,3695.54,2022-05-04,0,NA,2022-05
CUST0886,Male,56,0,Yes,North,36,Two Year,Fiber Optic,No,Mailed Check,3,69.06,2442.01,2022-07-17,1,Financial Constraints,2022-07
CUST0887,Female,40,0,Yes,West,26,Month-to-Month,Fiber Optic,No,Credit Card,4,79.53,2048.32,2022-11-20,0,NA,2022-11
CUST0888,Male,56,0,No,North,43,Two Year,No Internet,Yes,Electronic Check,1,101.29,4321.24,2022-05-03,0,NA,2022-05
CUST0889,Male,65,0,Yes,South,27,One Year,Fiber Optic,Yes,Credit Card,1,28.87,746.89,2023-07-03,1,Financial Constraints,2023-07
CUST0890,Male,61,1,No,South,69,Two Year,DSL,Yes,Electronic Check,4,40.89,2847.49,2023-12-08,0,NA,2023-12
CUST0891,Male,64,0,No,South,20,Month-to-Month,DSL,No,Electronic Check,1,83.8,1627.58,2022-07-09,1,Poor Customer Service,2022-07
CUST0892,Female,32,0,Yes,East,11,Two Year,DSL,No,Bank Transfer,3,94.14,1041.32,2022-07-16,1,Financial Constraints,2022-07
CUST0893,Male,60,0,No,West,38,One Year,No Internet,Yes,Mailed Check,2,97.13,3678.89,2022-08-10,0,NA,2022-08
CUST0894,Male,19,0,Yes,South,6,Month-to-Month,Fiber Optic,Yes,Bank Transfer,1,57.36,344.81,2023-05-11,0,NA,2023-05
CUST0895,Male,52,0,No,East,72,Two Year,Fiber Optic,Yes,Mailed Check,1,28.04,2025.16,2022-10-11,0,NA,2022-10
CUST0896,Female,68,0,No,South,23,Month-to-Month,Fiber Optic,No,Bank Transfer,1,59.4,1347.54,2023-08-27,0,NA,2023-08
CUST0897,Male,37,0,No,South,47,Two Year,DSL,No,Electronic Check,1,40.77,1895.7,2023-06-22,0,NA,2023-06
CUST0898,Female,45,0,No,West,46,Month-to-Month,Fiber Optic,Yes,Electronic Check,2,46.21,2149.0,2023-09-04,1,Lack of Features,2023-09
CUST0899,Female,32,0,Yes,East,12,One Year,Fiber Optic,No,Electronic Check,3,89.5,1111.13,2022-10-17,0,NA,2022-10
CUST0900,Female,33,0,No,South,13,One Year,No Internet,Yes,Mailed Check,4,26.8,317.66,2022-04-13,0,NA,2022-04
CUST0901,Female,50,0,No,East,62,Month-to-Month,No Internet,No,Electronic Check,2,94.48,5817.52,2022-07-18,1,Switched to Competitor,2022-07
CUST0902,Female,64,0,No,East,60,Month-to-Month,Fiber Optic,No,Mailed Check,2,58.49,3549.18,2022-10-31,0,NA,2022-10
CUST0903,Female,29,0,No,South,43,Month-to-Month,Fiber Optic,No,Mailed Check,2,73.65,3151.94,2022-08-21,0,NA,2022-08
CUST0904,Female,56,1,No,South,68,Month-to-Month,No Internet,No,Electronic Check,2,28.07,1913.89,2023-01-05,1,Moved Away,2023-01
CUST0905,Male,56,0,No,North,5,Month-to-Month,Fiber Optic,No,Bank Transfer,2,50.36,237.75,2022-07-03,1,Poor Customer Service,2022-07
CUST0906,Male,60,0,No,West,37,One Year,Fiber Optic,No,Credit Card,1,28.07,1001.17,2022-11-06,0,NA,2022-11
CUST0907,Female,37,0,Yes,South,72,Month-to-Month,Fiber Optic,No,Electronic Check,1,106.54,7679.81,2022-01-15,0,NA,2022-01
CUST0908,Female,46,0,No,North,31,Month-to-Month,DSL,Yes,Bank Transfer,1,92.65,2874.66,2023-12-27,1,Switched to Competitor,2023-12
CUST0909,Female,60,0,No,West,9,One Year,Fiber Optic,Yes,Bank Transfer,1,61.37,522.63,2023-07-01,0,NA,2023-07
CUST0910,Male,66,0,No,South,51,Month-to-Month,No Internet,Yes,Mailed Check,3,40.12,2041.31,2022-05-10,0,NA,2022-05
CUST0911,Female,20,0,Yes,East,29,Two Year,DSL,No,Bank Transfer,1,104.01,3045.98,2022-10-08,0,NA,2022-10
CUST0912,Male,65,0,No,West,40,Two Year,DSL,Yes,Mailed Check,3,51.01,2049.44,2022-02-16,1,Lack of Features,2022-02
CUST0913,Male,22,0,Yes,East,41,One Year,Fiber Optic,Yes,Mailed Check,4,34.49,1373.78,2022-02-25,0,NA,2022-02
CUST0914,Female,19,0,No,North,11,One Year,DSL,No,Electronic Check,4,70.68,782.28,2023-07-21,0,NA,2023-07
CUST0915,Male,40,0,No,South,23,Two Year,DSL,Yes,Bank Transfer,4,104.94,2433.89,2022-10-27,0,NA,2022-10
CUST0916,Female,43,0,No,North,1,Month-to-Month,DSL,No,Bank Transfer,1,20.34,49.61,2023-12-16,1,Financial Constraints,2023-12
CUST0917,Female,43,0,No,South,46,Month-to-Month,DSL,No,Electronic Check,2,41.43,1918.69,2022-05-10,1,Better Price Elsewhere,2022-05
CUST0918,Female,24,0,Yes,South,21,Month-to-Month,DSL,No,Mailed Check,1,104.46,2158.93,2023-10-16,1,Lack of Features,2023-10
CUST0919,Male,27,0,Yes,East,36,One Year,No Internet,No,Credit Card,3,35.4,1295.42,2023-05-18,0,NA,2023-05
CUST0920,Female,22,0,No,North,54,Month-to-Month,No Internet,No,Mailed Check,3,30.19,1647.99,2022-04-16,0,NA,2022-04
CUST0921,Male,64,1,Yes,East,57,One Year,DSL,No,Mailed Check,3,71.32,4017.68,2022-01-13,0,NA,2022-01
CUST0922,Female,29,0,No,East,1,Two Year,Fiber Optic,Yes,Credit Card,2,97.57,88.74,2023-08-11,1,Moved Away,2023-08
CUST0923,Female,49,0,Yes,East,63,Two Year,Fiber Optic,No,Bank Transfer,3,62.94,3948.52,2022-10-19,0,NA,2022-10
CUST0924,Female,59,0,No,North,54,One Year,Fiber Optic,Yes,Bank Transfer,1,109.51,5930.48,2023-04-26,0,NA,2023-04
CUST0925,Female,48,0,No,South,55,Month-to-Month,DSL,Yes,Credit Card,1,81.13,4433.76,2023-05-06,1,Financial Constraints,2023-05
CUST0926,Female,39,0,No,South,40,Two Year,Fiber Optic,No,Credit Card,3,26.67,1075.89,2023-03-28,0,NA,2023-03
CUST0927,Male,34,0,No,North,15,One Year,Fiber Optic,Yes,Mailed Check,2,109.35,1681.57,2022-12-15,0,NA,2022-12
CUST0928,Female,37,1,No,South,21,Month-to-Month,No Internet,Yes,Mailed Check,4,56.71,1220.69,2022-07-08,0,NA,2022-07
CUST0929,Female,37,0,No,North,47,Month-to-Month,No Internet,Yes,Mailed Check,1,45.87,2198.04,2022-02-22,0,NA,2022-02
CUST0930,Female,60,0,No,North,53,Two Year,No Internet,Yes,Credit Card,3,70.21,3768.98,2022-09-16,0,NA,2022-09
CUST0931,Male,25,0,No,South,9,One Year,Fiber Optic,Yes,Bank Transfer,2,47.39,377.58,2023-05-05,0,NA,2023-05
CUST0932,Female,64,0,No,West,52,Two Year,DSL,Yes,Electronic Check,3,27.78,1456.83,2022-04-27,0,NA,2022-04
CUST0933,Female,51,0,No,East,57,Two Year,Fiber Optic,No,Credit Card,3,20.13,1138.69,2022-03-08,0,NA,2022-03
CUST0934,Female,66,0,No,North,26,One Year,Fiber Optic,No,Mailed Check,4,60.46,1607.95,2023-02-15,0,NA,2023-02
CUST0935,Female,40,0,Yes,North,41,One Year,Fiber Optic,Yes,Electronic Check,1,95.32,3883.3,2023-05-19,0,NA,2023-05
CUST0936,Male,55,1,No,West,35,Month-to-Month,Fiber Optic,No,Mailed Check,4,71.51,2550.95,2022-03-17,1,Financial Constraints,2022-03
CUST0937,Female,45,0,No,North,63,Month-to-Month,Fiber Optic,Yes,Mailed Check,1,109.93,6936.96,2023-08-14,0,NA,2023-08
CUST0938,Male,30,0,Yes,North,25,Month-to-Month,No Internet,Yes,Credit Card,1,45.82,1174.85,2023-10-07,0,NA,2023-10
CUST0939,Male,46,1,Yes,South,38,One Year,Fiber Optic,Yes,Electronic Check,2,45.24,1677.68,2023-12-04,1,Better Price Elsewhere,2023-12
CUST0940,Male,25,0,No,South,2,One Year,DSL,No,Credit Card,3,34.38,37.11,2022-02-24,0,NA,2022-02
CUST0941,Male,28,1,No,West,7,Two Year,DSL,No,Mailed Check,2,34.77,269.23,2022-06-05,0,NA,2022-06
CUST0942,Female,64,1,No,North,34,Month-to-Month,Fiber Optic,No,Electronic Check,3,45.67,1504.98,2022-06-02,1,Better Price Elsewhere,2022-06
CUST0943,Female,62,1,No,East,17,One Year,DSL,No,Credit Card,3,91.36,1584.81,2023-07-31,0,NA,2023-07
CUST0944,Male,35,0,No,South,43,One Year,Fiber Optic,No,Mailed Check,1,101.52,4316.75,2022-11-08,0,NA,2022-11
CUST0945,Male,67,0,No,East,59,One Year,DSL,No,Electronic Check,4,107.76,6373.55,2022-03-29,1,Better Price Elsewhere,2022-03
CUST0946,Male,42,0,Yes,East,51,One Year,Fiber Optic,No,Mailed Check,1,40.91,2072.92,2022-09-12,0,NA,2022-09
CUST0947,Female,66,1,No,West,54,Month-to-Month,Fiber Optic,Yes,Credit Card,3,99.32,5374.43,2022-05-02,1,Poor Customer Service,2022-05
CUST0948,Male,39,0,Yes,West,24,One Year,Fiber Optic,Yes,Electronic Check,2,49.54,1208.56,2023-07-26,1,Lack of Features,2023-07
CUST0949,Male,62,0,Yes,North,25,Month-to-Month,DSL,No,Electronic Check,2,30.16,738.25,2023-03-03,1,Switched to Competitor,2023-03
CUST0950,Male,52,0,Yes,West,71,Month-to-Month,No Internet,No,Electronic Check,2,98.3,6940.1,2023-09-13,0,NA,2023-09
CUST0951,Male,46,0,No,South,52,Month-to-Month,Fiber Optic,Yes,Electronic Check,1,77.25,3973.96,2023-09-03,0,NA,2023-09
CUST0952,Male,38,0,Yes,North,70,One Year,DSL,Yes,Bank Transfer,2,34.83,2446.99,2023-09-26,0,NA,2023-09
CUST0953,Female,24,0,Yes,North,33,Two Year,DSL,No,Mailed Check,1,58.68,1938.51,2022-08-20,0,NA,2022-08
CUST0954,Male,29,0,No,East,49,One Year,No Internet,No,Electronic Check,1,45.85,2270.87,2023-06-20,0,NA,2023-06
CUST0955,Female,53,0,Yes,East,29,One Year,No Internet,Yes,Electronic Check,1,86.31,2503.96,2023-01-25,0,NA,2023-01
CUST0956,Female,41,1,No,East,63,One Year,DSL,No,Electronic Check,2,60.81,3823.27,2023-04-07,1,Lack of Features,2023-04
CUST0957,Female,49,0,No,North,22,One Year,DSL,No,Credit Card,3,109.04,2388.69,2023-03-30,0,NA,2023-03
CUST0958,Female,44,0,No,West,26,Month-to-Month,No Internet,No,Mailed Check,2,24.93,600.82,2022-11-01,1,Poor Customer Service,2022-11
CUST0959,Female,49,0,Yes,West,28,Month-to-Month,Fiber Optic,No,Credit Card,3,51.95,1438.16,2023-08-26,1,Financial Constraints,2023-08
CUST0960,Male,49,0,Yes,West,49,Month-to-Month,Fiber Optic,No,Mailed Check,2,63.37,3152.73,2023-03-16,0,NA,2023-03
CUST0961,Female,49,0,No,North,71,Month-to-Month,Fiber Optic,Yes,Electronic Check,3,65.28,4672.24,2022-11-09,0,NA,2022-11
CUST0962,Female,43,1,Yes,North,49,Month-to-Month,No Internet,Yes,Credit Card,3,48.43,2356.01,2023-08-06,0,NA,2023-08
CUST0963,Male,28,0,No,North,20,Month-to-Month,No Internet,No,Mailed Check,2,85.63,1721.38,2023-09-28,1,Better Price Elsewhere,2023-09
CUST0964,Female,63,0,Yes,North,63,Month-to-Month,Fiber Optic,No,Bank Transfer,3,98.73,6254.72,2022-03-03,0,NA,2022-03
CUST0965,Male,35,0,No,North,61,Two Year,DSL,Yes,Credit Card,1,104.48,6367.41,2023-09-17,0,NA,2023-09
CUST0966,Male,56,0,No,West,49,Month-to-Month,DSL,No,Electronic Check,3,92.46,4482.34,2022-04-12,0,NA,2022-04
CUST0967,Male,22,0,No,North,71,Month-to-Month,Fiber Optic,No,Electronic Check,3,96.55,6812.5,2022-08-01,0,NA,2022-08
CUST0968,Male,33,0,No,West,1,Month-to-Month,No Internet,Yes,Bank Transfer,1,69.55,70.59,2023-10-03,1,Better Price Elsewhere,2023-10
CUST0969,Male,28,0,No,North,13,One Year,Fiber Optic,Yes,Electronic Check,3,94.33,1273.23,2022-08-05,0,NA,2022-08
CUST0970,Female,52,0,No,West,51,Month-to-Month,Fiber Optic,Yes,Electronic Check,1,47.32,2432.64,2022-09-28,0,NA,2022-09
CUST0971,Male,65,0,No,South,56,Month-to-Month,DSL,No,Electronic Check,1,55.86,3085.25,2023-11-08,0,NA,2023-11
CUST0972,Male,28,0,No,South,62,One Year,DSL,No,Electronic Check,1,48.52,2977.18,2022-03-25,1,Lack of Features,2022-03
CUST0973,Female,59,0,Yes,West,32,Month-to-Month,Fiber Optic,No,Bank Transfer,3,62.06,2013.05,2022-06-10,0,NA,2022-06
CUST0974,Female,40,0,Yes,South,30,Month-to-Month,DSL,No,Electronic Check,3,45.7,1405.14,2022-09-03,0,NA,2022-09
CUST0975,Female,51,1,No,South,29,Month-to-Month,DSL,No,Mailed Check,3,106.55,3101.72,2022-06-27,0,NA,2022-06
